year,epi_week,temp_max_mean,temp_min_mean,temp_mean,precipitation,humidity_mean,heat_index_mean,n_dias,fecha_inicio,temp_mean_anomaly,precipitation_anomaly,humidity_mean_anomaly
2024,20,14.514285714285714,4.785714285714286,9.4,0.0,67.92857142857143,9.4,7,2024-05-13,-4.957142857142857,-26.75,-2.25
2024,21,13.514285714285714,6.357142857142857,9.842857142857143,0.4,73.21428571428571,9.842857142857143,7,2024-05-20,-2.875,-32.525000000000006,-1.1964285714285694
2024,22,15.885714285714286,9.700000000000001,12.442857142857141,1.7000000000000002,77.35714285714286,12.442857142857141,7,2024-05-27,0.40357142857142847,-4.2,5.607142857142861
2024,23,18.057142857142857,11.928571428571429,14.742857142857144,5.2,78.42857142857143,14.742857142857144,7,2024-06-03,2.0428571428571445,3.625,9.589285714285708
2024,24,20.271428571428572,13.814285714285715,16.7,8.2,73.14285714285714,16.7,7,2024-06-10,5.057142857142857,2.7249999999999996,3.767857142857139
2024,25,17.114285714285714,11.457142857142857,14.357142857142858,6.1,81.28571428571429,14.357142857142858,7,2024-06-17,3.0821428571428573,3.9,4.625
2024,26,12.728571428571428,4.6000000000000005,8.385714285714286,1.0,65.92857142857143,8.385714285714286,7,2024-06-24,-1.2785714285714285,-0.8249999999999997,0.9107142857142918
2024,27,13.299999999999999,3.2857142857142856,7.814285714285715,0.0,59.57142857142857,7.814285714285715,7,2024-07-01,-2.5249999999999986,-8.2,-10.92857142857143
2024,28,11.12857142857143,-0.7285714285714286,4.8,0.0,63.42857142857143,4.8,7,2024-07-08,-4.457142857142856,-9.524999999999999,-6.785714285714278
2024,29,15.128571428571428,8.028571428571428,11.142857142857142,2.0,77.92857142857143,11.142857142857142,7,2024-07-15,-0.7464285714285719,-7.625,2.982142857142861
2024,30,17.62857142857143,8.685714285714285,12.785714285714286,4.6,70.21428571428571,12.785714285714286,7,2024-07-22,0.5571428571428569,0.875,-4.267857142857153
2024,31,19.02857142857143,10.585714285714285,14.314285714285713,24.5,65.28571428571429,14.314285714285713,7,2024-07-29,0.4999999999999982,12.399999999999999,-2.142857142857139
2024,32,14.314285714285715,7.8428571428571425,10.914285714285715,6.7,72.85714285714286,10.914285714285715,7,2024-08-05,-0.15357142857142847,3.8000000000000003,4.5
2024,33,16.714285714285715,7.428571428571429,11.62857142857143,0.6,68.42857142857143,11.62857142857143,7,2024-08-12,-0.5107142857142843,-14.749999999999998,6.625
2024,34,12.314285714285715,6.028571428571429,9.285714285714286,8.9,76.92857142857143,9.285714285714286,7,2024-08-19,-2.982142857142856,-23.375,8.69642857142857
2024,35,15.542857142857143,8.585714285714285,11.62857142857143,65.39999999999999,76.85714285714286,11.62857142857143,7,2024-08-26,-1.7535714285714263,36.55,8.892857142857139
2024,36,19.957142857142856,9.885714285714286,14.571428571428571,0.0,59.142857142857146,14.571428571428571,7,2024-09-02,1.7321428571428577,-11.3,-4.5
2024,37,18.900000000000002,10.471428571428572,14.557142857142859,0.0,66.78571428571429,14.557142857142859,7,2024-09-09,-0.9107142857142847,-6.425000000000001,4.089285714285715
2024,38,24.385714285714283,14.028571428571428,18.928571428571427,13.399999999999999,63.214285714285715,18.928571428571427,7,2024-09-16,2.6178571428571438,1.4749999999999979,-5.285714285714285
2024,39,22.099999999999998,12.414285714285715,16.9,0.0,65.0,16.9,7,2024-09-23,1.3321428571428555,-3.425,3.0892857142857153
2024,40,23.0,12.942857142857141,17.62857142857143,2.9,60.714285714285715,17.62857142857143,7,2024-09-30,0.24285714285714377,-3.8250000000000006,2.0
