year,epi_week,comuna_id,confirmed_cases,temp_max_mean,temp_min_mean,temp_mean,precipitation,humidity_mean,heat_index_mean,temp_mean_anomaly,precipitation_anomaly,humidity_mean_anomaly
2023,1,1,0,31.957,20.414,25.7,0.1,50.357,25.758,-0.337,-5.2,-2.838
2023,1,2,0,31.957,20.414,25.7,0.1,50.357,25.758,-0.337,-5.2,-2.838
2023,1,3,0,31.957,20.414,25.7,0.1,50.357,25.758,-0.337,-5.2,-2.838
2023,1,4,1,31.957,20.414,25.7,0.1,50.357,25.758,-0.337,-5.2,-2.838
2023,1,5,2,31.957,20.414,25.7,0.1,50.357,25.758,-0.337,-5.2,-2.838
2023,1,6,0,31.957,20.414,25.7,0.1,50.357,25.758,-0.337,-5.2,-2.838
2023,1,7,0,31.957,20.414,25.7,0.1,50.357,25.758,-0.337,-5.2,-2.838
2023,1,8,0,31.957,20.414,25.7,0.1,50.357,25.758,-0.337,-5.2,-2.838
2023,1,9,1,31.957,20.414,25.7,0.1,50.357,25.758,-0.337,-5.2,-2.838
2023,1,10,0,31.957,20.414,25.7,0.1,50.357,25.758,-0.337,-5.2,-2.838
2023,1,11,0,31.957,20.414,25.7,0.1,50.357,25.758,-0.337,-5.2,-2.838
2023,1,12,0,31.957,20.414,25.7,0.1,50.357,25.758,-0.337,-5.2,-2.838
2023,1,13,1,31.957,20.414,25.7,0.1,50.357,25.758,-0.337,-5.2,-2.838
2023,1,14,0,31.957,20.414,25.7,0.1,50.357,25.758,-0.337,-5.2,-2.838
2023,1,15,0,31.957,20.414,25.7,0.1,50.357,25.758,-0.337,-5.2,-2.838
2023,2,1,3,31.743,21.2,25.9,5.4,54.643,25.852,-0.579,2.575,1.071
2023,2,2,0,31.743,21.2,25.9,5.4,54.643,25.852,-0.579,2.575,1.071
2023,2,3,0,31.743,21.2,25.9,5.4,54.643,25.852,-0.579,2.575,1.071
2023,2,4,0,31.743,21.2,25.9,5.4,54.643,25.852,-0.579,2.575,1.071
2023,2,5,0,31.743,21.2,25.9,5.4,54.643,25.852,-0.579,2.575,1.071
2023,2,6,0,31.743,21.2,25.9,5.4,54.643,25.852,-0.579,2.575,1.071
2023,2,7,1,31.743,21.2,25.9,5.4,54.643,25.852,-0.579,2.575,1.071
2023,2,8,0,31.743,21.2,25.9,5.4,54.643,25.852,-0.579,2.575,1.071
2023,2,9,1,31.743,21.2,25.9,5.4,54.643,25.852,-0.579,2.575,1.071
2023,2,10,0,31.743,21.2,25.9,5.4,54.643,25.852,-0.579,2.575,1.071
2023,2,11,0,31.743,21.2,25.9,5.4,54.643,25.852,-0.579,2.575,1.071
2023,2,12,0,31.743,21.2,25.9,5.4,54.643,25.852,-0.579,2.575,1.071
2023,2,13,1,31.743,21.2,25.9,5.4,54.643,25.852,-0.579,2.575,1.071
2023,2,14,0,31.743,21.2,25.9,5.4,54.643,25.852,-0.579,2.575,1.071
2023,2,15,0,31.743,21.2,25.9,5.4,54.643,25.852,-0.579,2.575,1.071
2023,3,1,1,33.329,23.529,27.743,10.0,58.286,28.481,2.254,-18.85,-8.036
2023,3,2,0,33.329,23.529,27.743,10.0,58.286,28.481,2.254,-18.85,-8.036
2023,3,3,0,33.329,23.529,27.743,10.0,58.286,28.481,2.254,-18.85,-8.036
2023,3,4,0,33.329,23.529,27.743,10.0,58.286,28.481,2.254,-18.85,-8.036
2023,3,5,0,33.329,23.529,27.743,10.0,58.286,28.481,2.254,-18.85,-8.036
2023,3,6,1,33.329,23.529,27.743,10.0,58.286,28.481,2.254,-18.85,-8.036
2023,3,7,0,33.329,23.529,27.743,10.0,58.286,28.481,2.254,-18.85,-8.036
2023,3,8,0,33.329,23.529,27.743,10.0,58.286,28.481,2.254,-18.85,-8.036
2023,3,9,0,33.329,23.529,27.743,10.0,58.286,28.481,2.254,-18.85,-8.036
2023,3,10,0,33.329,23.529,27.743,10.0,58.286,28.481,2.254,-18.85,-8.036
2023,3,11,0,33.329,23.529,27.743,10.0,58.286,28.481,2.254,-18.85,-8.036
2023,3,12,0,33.329,23.529,27.743,10.0,58.286,28.481,2.254,-18.85,-8.036
2023,3,13,0,33.329,23.529,27.743,10.0,58.286,28.481,2.254,-18.85,-8.036
2023,3,14,0,33.329,23.529,27.743,10.0,58.286,28.481,2.254,-18.85,-8.036
2023,3,15,0,33.329,23.529,27.743,10.0,58.286,28.481,2.254,-18.85,-8.036
2023,4,1,0,32.414,22.686,27.014,1.3,61.643,27.798,1.632,-6.5,1.054
2023,4,2,0,32.414,22.686,27.014,1.3,61.643,27.798,1.632,-6.5,1.054
2023,4,3,0,32.414,22.686,27.014,1.3,61.643,27.798,1.632,-6.5,1.054
2023,4,4,0,32.414,22.686,27.014,1.3,61.643,27.798,1.632,-6.5,1.054
2023,4,5,0,32.414,22.686,27.014,1.3,61.643,27.798,1.632,-6.5,1.054
2023,4,6,0,32.414,22.686,27.014,1.3,61.643,27.798,1.632,-6.5,1.054
2023,4,7,1,32.414,22.686,27.014,1.3,61.643,27.798,1.632,-6.5,1.054
2023,4,8,0,32.414,22.686,27.014,1.3,61.643,27.798,1.632,-6.5,1.054
2023,4,9,0,32.414,22.686,27.014,1.3,61.643,27.798,1.632,-6.5,1.054
2023,4,10,0,32.414,22.686,27.014,1.3,61.643,27.798,1.632,-6.5,1.054
2023,4,11,1,32.414,22.686,27.014,1.3,61.643,27.798,1.632,-6.5,1.054
2023,4,12,0,32.414,22.686,27.014,1.3,61.643,27.798,1.632,-6.5,1.054
2023,4,13,0,32.414,22.686,27.014,1.3,61.643,27.798,1.632,-6.5,1.054
2023,4,14,0,32.414,22.686,27.014,1.3,61.643,27.798,1.632,-6.5,1.054
2023,4,15,0,32.414,22.686,27.014,1.3,61.643,27.798,1.632,-6.5,1.054
2023,5,1,3,29.229,20.471,24.514,9.3,65.571,24.514,-0.943,-3.475,4.589
2023,5,2,1,29.229,20.471,24.514,9.3,65.571,24.514,-0.943,-3.475,4.589
2023,5,3,1,29.229,20.471,24.514,9.3,65.571,24.514,-0.943,-3.475,4.589
2023,5,4,1,29.229,20.471,24.514,9.3,65.571,24.514,-0.943,-3.475,4.589
2023,5,5,0,29.229,20.471,24.514,9.3,65.571,24.514,-0.943,-3.475,4.589
2023,5,6,0,29.229,20.471,24.514,9.3,65.571,24.514,-0.943,-3.475,4.589
2023,5,7,4,29.229,20.471,24.514,9.3,65.571,24.514,-0.943,-3.475,4.589
2023,5,8,1,29.229,20.471,24.514,9.3,65.571,24.514,-0.943,-3.475,4.589
2023,5,9,3,29.229,20.471,24.514,9.3,65.571,24.514,-0.943,-3.475,4.589
2023,5,10,0,29.229,20.471,24.514,9.3,65.571,24.514,-0.943,-3.475,4.589
2023,5,11,3,29.229,20.471,24.514,9.3,65.571,24.514,-0.943,-3.475,4.589
2023,5,12,0,29.229,20.471,24.514,9.3,65.571,24.514,-0.943,-3.475,4.589
2023,5,13,0,29.229,20.471,24.514,9.3,65.571,24.514,-0.943,-3.475,4.589
2023,5,14,0,29.229,20.471,24.514,9.3,65.571,24.514,-0.943,-3.475,4.589
2023,5,15,0,29.229,20.471,24.514,9.3,65.571,24.514,-0.943,-3.475,4.589
2023,6,1,4,36.486,24.529,29.943,0.3,51.143,31.202,3.661,-36.6,-9.304
2023,6,2,1,36.486,24.529,29.943,0.3,51.143,31.202,3.661,-36.6,-9.304
2023,6,3,0,36.486,24.529,29.943,0.3,51.143,31.202,3.661,-36.6,-9.304
2023,6,4,1,36.486,24.529,29.943,0.3,51.143,31.202,3.661,-36.6,-9.304
2023,6,5,0,36.486,24.529,29.943,0.3,51.143,31.202,3.661,-36.6,-9.304
2023,6,6,0,36.486,24.529,29.943,0.3,51.143,31.202,3.661,-36.6,-9.304
2023,6,7,3,36.486,24.529,29.943,0.3,51.143,31.202,3.661,-36.6,-9.304
2023,6,8,0,36.486,24.529,29.943,0.3,51.143,31.202,3.661,-36.6,-9.304
2023,6,9,3,36.486,24.529,29.943,0.3,51.143,31.202,3.661,-36.6,-9.304
2023,6,10,1,36.486,24.529,29.943,0.3,51.143,31.202,3.661,-36.6,-9.304
2023,6,11,1,36.486,24.529,29.943,0.3,51.143,31.202,3.661,-36.6,-9.304
2023,6,12,2,36.486,24.529,29.943,0.3,51.143,31.202,3.661,-36.6,-9.304
2023,6,13,0,36.486,24.529,29.943,0.3,51.143,31.202,3.661,-36.6,-9.304
2023,6,14,0,36.486,24.529,29.943,0.3,51.143,31.202,3.661,-36.6,-9.304
2023,6,15,0,36.486,24.529,29.943,0.3,51.143,31.202,3.661,-36.6,-9.304
2023,7,1,5,26.514,15.457,21.071,9.7,58.071,21.268,-2.118,-4.075,-2.179
2023,7,2,0,26.514,15.457,21.071,9.7,58.071,21.268,-2.118,-4.075,-2.179
2023,7,3,1,26.514,15.457,21.071,9.7,58.071,21.268,-2.118,-4.075,-2.179
2023,7,4,0,26.514,15.457,21.071,9.7,58.071,21.268,-2.118,-4.075,-2.179
2023,7,5,0,26.514,15.457,21.071,9.7,58.071,21.268,-2.118,-4.075,-2.179
2023,7,6,0,26.514,15.457,21.071,9.7,58.071,21.268,-2.118,-4.075,-2.179
2023,7,7,3,26.514,15.457,21.071,9.7,58.071,21.268,-2.118,-4.075,-2.179
2023,7,8,4,26.514,15.457,21.071,9.7,58.071,21.268,-2.118,-4.075,-2.179
2023,7,9,12,26.514,15.457,21.071,9.7,58.071,21.268,-2.118,-4.075,-2.179
2023,7,10,0,26.514,15.457,21.071,9.7,58.071,21.268,-2.118,-4.075,-2.179
2023,7,11,5,26.514,15.457,21.071,9.7,58.071,21.268,-2.118,-4.075,-2.179
2023,7,12,0,26.514,15.457,21.071,9.7,58.071,21.268,-2.118,-4.075,-2.179
2023,7,13,0,26.514,15.457,21.071,9.7,58.071,21.268,-2.118,-4.075,-2.179
2023,7,14,0,26.514,15.457,21.071,9.7,58.071,21.268,-2.118,-4.075,-2.179
2023,7,15,0,26.514,15.457,21.071,9.7,58.071,21.268,-2.118,-4.075,-2.179
2023,8,1,7,30.743,19.414,24.629,1.3,58.0,24.629,0.125,-25.875,-6.125
2023,8,2,1,30.743,19.414,24.629,1.3,58.0,24.629,0.125,-25.875,-6.125
2023,8,3,1,30.743,19.414,24.629,1.3,58.0,24.629,0.125,-25.875,-6.125
2023,8,4,2,30.743,19.414,24.629,1.3,58.0,24.629,0.125,-25.875,-6.125
2023,8,5,0,30.743,19.414,24.629,1.3,58.0,24.629,0.125,-25.875,-6.125
2023,8,6,0,30.743,19.414,24.629,1.3,58.0,24.629,0.125,-25.875,-6.125
2023,8,7,5,30.743,19.414,24.629,1.3,58.0,24.629,0.125,-25.875,-6.125
2023,8,8,1,30.743,19.414,24.629,1.3,58.0,24.629,0.125,-25.875,-6.125
2023,8,9,22,30.743,19.414,24.629,1.3,58.0,24.629,0.125,-25.875,-6.125
2023,8,10,2,30.743,19.414,24.629,1.3,58.0,24.629,0.125,-25.875,-6.125
2023,8,11,6,30.743,19.414,24.629,1.3,58.0,24.629,0.125,-25.875,-6.125
2023,8,12,0,30.743,19.414,24.629,1.3,58.0,24.629,0.125,-25.875,-6.125
2023,8,13,0,30.743,19.414,24.629,1.3,58.0,24.629,0.125,-25.875,-6.125
2023,8,14,3,30.743,19.414,24.629,1.3,58.0,24.629,0.125,-25.875,-6.125
2023,8,15,3,30.743,19.414,24.629,1.3,58.0,24.629,0.125,-25.875,-6.125
2023,9,1,21,34.929,23.129,28.329,0.4,54.571,29.398,3.214,-20.675,-12.071
2023,9,2,1,34.929,23.129,28.329,0.4,54.571,29.398,3.214,-20.675,-12.071
2023,9,3,2,34.929,23.129,28.329,0.4,54.571,29.398,3.214,-20.675,-12.071
2023,9,4,6,34.929,23.129,28.329,0.4,54.571,29.398,3.214,-20.675,-12.071
2023,9,5,1,34.929,23.129,28.329,0.4,54.571,29.398,3.214,-20.675,-12.071
2023,9,6,3,34.929,23.129,28.329,0.4,54.571,29.398,3.214,-20.675,-12.071
2023,9,7,11,34.929,23.129,28.329,0.4,54.571,29.398,3.214,-20.675,-12.071
2023,9,8,9,34.929,23.129,28.329,0.4,54.571,29.398,3.214,-20.675,-12.071
2023,9,9,71,34.929,23.129,28.329,0.4,54.571,29.398,3.214,-20.675,-12.071
2023,9,10,8,34.929,23.129,28.329,0.4,54.571,29.398,3.214,-20.675,-12.071
2023,9,11,9,34.929,23.129,28.329,0.4,54.571,29.398,3.214,-20.675,-12.071
2023,9,12,2,34.929,23.129,28.329,0.4,54.571,29.398,3.214,-20.675,-12.071
2023,9,13,4,34.929,23.129,28.329,0.4,54.571,29.398,3.214,-20.675,-12.071
2023,9,14,5,34.929,23.129,28.329,0.4,54.571,29.398,3.214,-20.675,-12.071
2023,9,15,6,34.929,23.129,28.329,0.4,54.571,29.398,3.214,-20.675,-12.071
2023,10,1,46,34.857,25.114,29.086,0.0,57.643,30.705,4.714,-32.05,-5.661
2023,10,2,3,34.857,25.114,29.086,0.0,57.643,30.705,4.714,-32.05,-5.661
2023,10,3,4,34.857,25.114,29.086,0.0,57.643,30.705,4.714,-32.05,-5.661
2023,10,4,11,34.857,25.114,29.086,0.0,57.643,30.705,4.714,-32.05,-5.661
2023,10,5,7,34.857,25.114,29.086,0.0,57.643,30.705,4.714,-32.05,-5.661
2023,10,6,7,34.857,25.114,29.086,0.0,57.643,30.705,4.714,-32.05,-5.661
2023,10,7,18,34.857,25.114,29.086,0.0,57.643,30.705,4.714,-32.05,-5.661
2023,10,8,22,34.857,25.114,29.086,0.0,57.643,30.705,4.714,-32.05,-5.661
2023,10,9,125,34.857,25.114,29.086,0.0,57.643,30.705,4.714,-32.05,-5.661
2023,10,10,25,34.857,25.114,29.086,0.0,57.643,30.705,4.714,-32.05,-5.661
2023,10,11,33,34.857,25.114,29.086,0.0,57.643,30.705,4.714,-32.05,-5.661
2023,10,12,4,34.857,25.114,29.086,0.0,57.643,30.705,4.714,-32.05,-5.661
2023,10,13,9,34.857,25.114,29.086,0.0,57.643,30.705,4.714,-32.05,-5.661
2023,10,14,17,34.857,25.114,29.086,0.0,57.643,30.705,4.714,-32.05,-5.661
2023,10,15,8,34.857,25.114,29.086,0.0,57.643,30.705,4.714,-32.05,-5.661
2023,11,1,116,32.386,24.6,27.771,17.0,68.5,29.248,5.086,-34.15,1.071
2023,11,2,8,32.386,24.6,27.771,17.0,68.5,29.248,5.086,-34.15,1.071
2023,11,3,19,32.386,24.6,27.771,17.0,68.5,29.248,5.086,-34.15,1.071
2023,11,4,32,32.386,24.6,27.771,17.0,68.5,29.248,5.086,-34.15,1.071
2023,11,5,18,32.386,24.6,27.771,17.0,68.5,29.248,5.086,-34.15,1.071
2023,11,6,16,32.386,24.6,27.771,17.0,68.5,29.248,5.086,-34.15,1.071
2023,11,7,41,32.386,24.6,27.771,17.0,68.5,29.248,5.086,-34.15,1.071
2023,11,8,61,32.386,24.6,27.771,17.0,68.5,29.248,5.086,-34.15,1.071
2023,11,9,294,32.386,24.6,27.771,17.0,68.5,29.248,5.086,-34.15,1.071
2023,11,10,90,32.386,24.6,27.771,17.0,68.5,29.248,5.086,-34.15,1.071
2023,11,11,55,32.386,24.6,27.771,17.0,68.5,29.248,5.086,-34.15,1.071
2023,11,12,13,32.386,24.6,27.771,17.0,68.5,29.248,5.086,-34.15,1.071
2023,11,13,26,32.386,24.6,27.771,17.0,68.5,29.248,5.086,-34.15,1.071
2023,11,14,42,32.386,24.6,27.771,17.0,68.5,29.248,5.086,-34.15,1.071
2023,11,15,27,32.386,24.6,27.771,17.0,68.5,29.248,5.086,-34.15,1.071
2023,12,1,297,26.086,19.443,22.486,43.2,64.571,22.486,0.875,15.85,-4.893
2023,12,2,21,26.086,19.443,22.486,43.2,64.571,22.486,0.875,15.85,-4.893
2023,12,3,24,26.086,19.443,22.486,43.2,64.571,22.486,0.875,15.85,-4.893
2023,12,4,48,26.086,19.443,22.486,43.2,64.571,22.486,0.875,15.85,-4.893
2023,12,5,37,26.086,19.443,22.486,43.2,64.571,22.486,0.875,15.85,-4.893
2023,12,6,35,26.086,19.443,22.486,43.2,64.571,22.486,0.875,15.85,-4.893
2023,12,7,89,26.086,19.443,22.486,43.2,64.571,22.486,0.875,15.85,-4.893
2023,12,8,103,26.086,19.443,22.486,43.2,64.571,22.486,0.875,15.85,-4.893
2023,12,9,553,26.086,19.443,22.486,43.2,64.571,22.486,0.875,15.85,-4.893
2023,12,10,234,26.086,19.443,22.486,43.2,64.571,22.486,0.875,15.85,-4.893
2023,12,11,158,26.086,19.443,22.486,43.2,64.571,22.486,0.875,15.85,-4.893
2023,12,12,19,26.086,19.443,22.486,43.2,64.571,22.486,0.875,15.85,-4.893
2023,12,13,36,26.086,19.443,22.486,43.2,64.571,22.486,0.875,15.85,-4.893
2023,12,14,116,26.086,19.443,22.486,43.2,64.571,22.486,0.875,15.85,-4.893
2023,12,15,57,26.086,19.443,22.486,43.2,64.571,22.486,0.875,15.85,-4.893
2023,13,1,649,24.214,15.157,19.814,6.3,64.786,19.814,-0.393,-9.025,-0.554
2023,13,2,23,24.214,15.157,19.814,6.3,64.786,19.814,-0.393,-9.025,-0.554
2023,13,3,39,24.214,15.157,19.814,6.3,64.786,19.814,-0.393,-9.025,-0.554
2023,13,4,63,24.214,15.157,19.814,6.3,64.786,19.814,-0.393,-9.025,-0.554
2023,13,5,30,24.214,15.157,19.814,6.3,64.786,19.814,-0.393,-9.025,-0.554
2023,13,6,34,24.214,15.157,19.814,6.3,64.786,19.814,-0.393,-9.025,-0.554
2023,13,7,139,24.214,15.157,19.814,6.3,64.786,19.814,-0.393,-9.025,-0.554
2023,13,8,148,24.214,15.157,19.814,6.3,64.786,19.814,-0.393,-9.025,-0.554
2023,13,9,495,24.214,15.157,19.814,6.3,64.786,19.814,-0.393,-9.025,-0.554
2023,13,10,274,24.214,15.157,19.814,6.3,64.786,19.814,-0.393,-9.025,-0.554
2023,13,11,261,24.214,15.157,19.814,6.3,64.786,19.814,-0.393,-9.025,-0.554
2023,13,12,47,24.214,15.157,19.814,6.3,64.786,19.814,-0.393,-9.025,-0.554
2023,13,13,51,24.214,15.157,19.814,6.3,64.786,19.814,-0.393,-9.025,-0.554
2023,13,14,142,24.214,15.157,19.814,6.3,64.786,19.814,-0.393,-9.025,-0.554
2023,13,15,84,24.214,15.157,19.814,6.3,64.786,19.814,-0.393,-9.025,-0.554
2023,14,1,644,24.557,17.357,20.443,4.5,69.643,20.443,1.654,-3.5,3.643
2023,14,2,21,24.557,17.357,20.443,4.5,69.643,20.443,1.654,-3.5,3.643
2023,14,3,21,24.557,17.357,20.443,4.5,69.643,20.443,1.654,-3.5,3.643
2023,14,4,58,24.557,17.357,20.443,4.5,69.643,20.443,1.654,-3.5,3.643
2023,14,5,35,24.557,17.357,20.443,4.5,69.643,20.443,1.654,-3.5,3.643
2023,14,6,27,24.557,17.357,20.443,4.5,69.643,20.443,1.654,-3.5,3.643
2023,14,7,129,24.557,17.357,20.443,4.5,69.643,20.443,1.654,-3.5,3.643
2023,14,8,106,24.557,17.357,20.443,4.5,69.643,20.443,1.654,-3.5,3.643
2023,14,9,351,24.557,17.357,20.443,4.5,69.643,20.443,1.654,-3.5,3.643
2023,14,10,201,24.557,17.357,20.443,4.5,69.643,20.443,1.654,-3.5,3.643
2023,14,11,169,24.557,17.357,20.443,4.5,69.643,20.443,1.654,-3.5,3.643
2023,14,12,37,24.557,17.357,20.443,4.5,69.643,20.443,1.654,-3.5,3.643
2023,14,13,41,24.557,17.357,20.443,4.5,69.643,20.443,1.654,-3.5,3.643
2023,14,14,101,24.557,17.357,20.443,4.5,69.643,20.443,1.654,-3.5,3.643
2023,14,15,41,24.557,17.357,20.443,4.5,69.643,20.443,1.654,-3.5,3.643
2023,15,1,622,22.143,13.914,17.7,8.7,64.857,17.7,-0.325,-12.525,-4.661
2023,15,2,26,22.143,13.914,17.7,8.7,64.857,17.7,-0.325,-12.525,-4.661
2023,15,3,42,22.143,13.914,17.7,8.7,64.857,17.7,-0.325,-12.525,-4.661
2023,15,4,72,22.143,13.914,17.7,8.7,64.857,17.7,-0.325,-12.525,-4.661
2023,15,5,36,22.143,13.914,17.7,8.7,64.857,17.7,-0.325,-12.525,-4.661
2023,15,6,19,22.143,13.914,17.7,8.7,64.857,17.7,-0.325,-12.525,-4.661
2023,15,7,140,22.143,13.914,17.7,8.7,64.857,17.7,-0.325,-12.525,-4.661
2023,15,8,127,22.143,13.914,17.7,8.7,64.857,17.7,-0.325,-12.525,-4.661
2023,15,9,274,22.143,13.914,17.7,8.7,64.857,17.7,-0.325,-12.525,-4.661
2023,15,10,212,22.143,13.914,17.7,8.7,64.857,17.7,-0.325,-12.525,-4.661
2023,15,11,159,22.143,13.914,17.7,8.7,64.857,17.7,-0.325,-12.525,-4.661
2023,15,12,58,22.143,13.914,17.7,8.7,64.857,17.7,-0.325,-12.525,-4.661
2023,15,13,47,22.143,13.914,17.7,8.7,64.857,17.7,-0.325,-12.525,-4.661
2023,15,14,93,22.143,13.914,17.7,8.7,64.857,17.7,-0.325,-12.525,-4.661
2023,15,15,79,22.143,13.914,17.7,8.7,64.857,17.7,-0.325,-12.525,-4.661
2023,16,1,425,20.657,11.114,15.571,4.4,67.357,15.571,-1.85,-13.85,0.393
2023,16,2,15,20.657,11.114,15.571,4.4,67.357,15.571,-1.85,-13.85,0.393
2023,16,3,29,20.657,11.114,15.571,4.4,67.357,15.571,-1.85,-13.85,0.393
2023,16,4,86,20.657,11.114,15.571,4.4,67.357,15.571,-1.85,-13.85,0.393
2023,16,5,25,20.657,11.114,15.571,4.4,67.357,15.571,-1.85,-13.85,0.393
2023,16,6,15,20.657,11.114,15.571,4.4,67.357,15.571,-1.85,-13.85,0.393
2023,16,7,106,20.657,11.114,15.571,4.4,67.357,15.571,-1.85,-13.85,0.393
2023,16,8,89,20.657,11.114,15.571,4.4,67.357,15.571,-1.85,-13.85,0.393
2023,16,9,180,20.657,11.114,15.571,4.4,67.357,15.571,-1.85,-13.85,0.393
2023,16,10,137,20.657,11.114,15.571,4.4,67.357,15.571,-1.85,-13.85,0.393
2023,16,11,91,20.657,11.114,15.571,4.4,67.357,15.571,-1.85,-13.85,0.393
2023,16,12,29,20.657,11.114,15.571,4.4,67.357,15.571,-1.85,-13.85,0.393
2023,16,13,35,20.657,11.114,15.571,4.4,67.357,15.571,-1.85,-13.85,0.393
2023,16,14,71,20.657,11.114,15.571,4.4,67.357,15.571,-1.85,-13.85,0.393
2023,16,15,55,20.657,11.114,15.571,4.4,67.357,15.571,-1.85,-13.85,0.393
2023,17,1,205,24.657,15.971,19.929,12.7,74.429,19.929,2.696,-14.3,4.911
2023,17,2,5,24.657,15.971,19.929,12.7,74.429,19.929,2.696,-14.3,4.911
2023,17,3,16,24.657,15.971,19.929,12.7,74.429,19.929,2.696,-14.3,4.911
2023,17,4,32,24.657,15.971,19.929,12.7,74.429,19.929,2.696,-14.3,4.911
2023,17,5,12,24.657,15.971,19.929,12.7,74.429,19.929,2.696,-14.3,4.911
2023,17,6,7,24.657,15.971,19.929,12.7,74.429,19.929,2.696,-14.3,4.911
2023,17,7,55,24.657,15.971,19.929,12.7,74.429,19.929,2.696,-14.3,4.911
2023,17,8,50,24.657,15.971,19.929,12.7,74.429,19.929,2.696,-14.3,4.911
2023,17,9,75,24.657,15.971,19.929,12.7,74.429,19.929,2.696,-14.3,4.911
2023,17,10,54,24.657,15.971,19.929,12.7,74.429,19.929,2.696,-14.3,4.911
2023,17,11,45,24.657,15.971,19.929,12.7,74.429,19.929,2.696,-14.3,4.911
2023,17,12,15,24.657,15.971,19.929,12.7,74.429,19.929,2.696,-14.3,4.911
2023,17,13,6,24.657,15.971,19.929,12.7,74.429,19.929,2.696,-14.3,4.911
2023,17,14,18,24.657,15.971,19.929,12.7,74.429,19.929,2.696,-14.3,4.911
2023,17,15,34,24.657,15.971,19.929,12.7,74.429,19.929,2.696,-14.3,4.911
2023,18,1,175,19.743,11.2,15.257,28.3,71.857,15.257,-0.525,18.95,2.143
2023,18,2,9,19.743,11.2,15.257,28.3,71.857,15.257,-0.525,18.95,2.143
2023,18,3,9,19.743,11.2,15.257,28.3,71.857,15.257,-0.525,18.95,2.143
2023,18,4,40,19.743,11.2,15.257,28.3,71.857,15.257,-0.525,18.95,2.143
2023,18,5,18,19.743,11.2,15.257,28.3,71.857,15.257,-0.525,18.95,2.143
2023,18,6,10,19.743,11.2,15.257,28.3,71.857,15.257,-0.525,18.95,2.143
2023,18,7,50,19.743,11.2,15.257,28.3,71.857,15.257,-0.525,18.95,2.143
2023,18,8,43,19.743,11.2,15.257,28.3,71.857,15.257,-0.525,18.95,2.143
2023,18,9,81,19.743,11.2,15.257,28.3,71.857,15.257,-0.525,18.95,2.143
2023,18,10,56,19.743,11.2,15.257,28.3,71.857,15.257,-0.525,18.95,2.143
2023,18,11,32,19.743,11.2,15.257,28.3,71.857,15.257,-0.525,18.95,2.143
2023,18,12,11,19.743,11.2,15.257,28.3,71.857,15.257,-0.525,18.95,2.143
2023,18,13,15,19.743,11.2,15.257,28.3,71.857,15.257,-0.525,18.95,2.143
2023,18,14,24,19.743,11.2,15.257,28.3,71.857,15.257,-0.525,18.95,2.143
2023,18,15,26,19.743,11.2,15.257,28.3,71.857,15.257,-0.525,18.95,2.143
2023,19,1,98,20.157,10.686,15.014,0.0,70.286,15.014,-0.311,-9.275,-1.375
2023,19,2,3,20.157,10.686,15.014,0.0,70.286,15.014,-0.311,-9.275,-1.375
2023,19,3,3,20.157,10.686,15.014,0.0,70.286,15.014,-0.311,-9.275,-1.375
2023,19,4,17,20.157,10.686,15.014,0.0,70.286,15.014,-0.311,-9.275,-1.375
2023,19,5,3,20.157,10.686,15.014,0.0,70.286,15.014,-0.311,-9.275,-1.375
2023,19,6,5,20.157,10.686,15.014,0.0,70.286,15.014,-0.311,-9.275,-1.375
2023,19,7,21,20.157,10.686,15.014,0.0,70.286,15.014,-0.311,-9.275,-1.375
2023,19,8,21,20.157,10.686,15.014,0.0,70.286,15.014,-0.311,-9.275,-1.375
2023,19,9,30,20.157,10.686,15.014,0.0,70.286,15.014,-0.311,-9.275,-1.375
2023,19,10,28,20.157,10.686,15.014,0.0,70.286,15.014,-0.311,-9.275,-1.375
2023,19,11,22,20.157,10.686,15.014,0.0,70.286,15.014,-0.311,-9.275,-1.375
2023,19,12,11,20.157,10.686,15.014,0.0,70.286,15.014,-0.311,-9.275,-1.375
2023,19,13,12,20.157,10.686,15.014,0.0,70.286,15.014,-0.311,-9.275,-1.375
2023,19,14,10,20.157,10.686,15.014,0.0,70.286,15.014,-0.311,-9.275,-1.375
2023,19,15,8,20.157,10.686,15.014,0.0,70.286,15.014,-0.311,-9.275,-1.375
2023,20,1,62,20.957,13.629,16.886,34.4,74.214,16.886,2.529,7.65,4.036
2023,20,2,1,20.957,13.629,16.886,34.4,74.214,16.886,2.529,7.65,4.036
2023,20,3,3,20.957,13.629,16.886,34.4,74.214,16.886,2.529,7.65,4.036
2023,20,4,10,20.957,13.629,16.886,34.4,74.214,16.886,2.529,7.65,4.036
2023,20,5,6,20.957,13.629,16.886,34.4,74.214,16.886,2.529,7.65,4.036
2023,20,6,4,20.957,13.629,16.886,34.4,74.214,16.886,2.529,7.65,4.036
2023,20,7,11,20.957,13.629,16.886,34.4,74.214,16.886,2.529,7.65,4.036
2023,20,8,15,20.957,13.629,16.886,34.4,74.214,16.886,2.529,7.65,4.036
2023,20,9,20,20.957,13.629,16.886,34.4,74.214,16.886,2.529,7.65,4.036
2023,20,10,20,20.957,13.629,16.886,34.4,74.214,16.886,2.529,7.65,4.036
2023,20,11,13,20.957,13.629,16.886,34.4,74.214,16.886,2.529,7.65,4.036
